Departure ICAO,Departure Time,Arrival ICAO,Arrival Time,Duration
EHAM,16:40z,LIBD,19:05z,2:25
LIBD,19:55z,EHAM,22:40z,2:45
EHAM,05:40z,LPPT,08:40z,3:00
EHAM,15:40z,LPPT,18:40z,3:00
LPPT,09:50z,EHAM,12:55z,3:05
LPPT,19:30z,EHAM,22:35z,3:05
EHAM,06:00z,LPPT,09:00z,3:00
EHAM,15:30z,LPPT,18:30z,3:00
LPPT,09:50z,EHAM,13:00z,3:10
LPPT,19:50z,EHAM,22:55z,3:05
EHAM,16:35z,LPPR,19:20z,2:45
EHAM,06:20z,LPPR,09:05z,2:45
EHAM,08:40z,LPPR,11:25z,2:45
LPPR,12:15z,EHAM,15:00z,2:45
LPPR,09:55z,EHAM,12:40z,2:45
LPPR,20:10z,EHAM,22:55z,2:45
EHAM,07:50z,LPPR,10:35z,2:45
EHAM,07:20z,LPPR,10:05z,2:45
LPPR,11:25z,EHAM,14:10z,2:45
LPPR,10:55z,EHAM,13:40z,2:45
EHAM,05:30z,LPPR,08:15z,2:45
LPPR,09:05z,EHAM,11:50z,2:45
EHRD,17:20z,LEBL,19:20z,2:00
LEBL,14:10z,EHRD,16:25z,2:15
EHAM,16:00z,LEMG,19:05z,3:05
LEMG,20:00z,EHAM,23:05z,3:05
EHAM,13:00z,LEMG,16:05z,3:05
LEMG,17:00z,EHAM,20:05z,3:05
EHAM,05:40z,LEMG,08:45z,3:05
LEMG,09:40z,EHAM,12:45z,3:05
EHAM,15:25z,LEMG,18:30z,3:05
LEMG,19:25z,EHAM,22:30z,3:05
EHAM,12:40z,HEGN,17:30z,4:50
EHAM,16:20z,LEAL,19:00z,2:40
LEAL,19:55z,EHAM,22:45z,2:50
EHAM,05:45z,LEAL,08:25z,2:40
LEAL,09:20z,EHAM,12:10z,2:50
EHAM,14:15z,LEAL,16:55z,2:40
EHAM,15:40z,LEAL,18:20z,2:40
LEAL,17:50z,EHAM,20:40z,2:50
LEAL,19:35z,EHAM,22:25z,2:50
EHAM,16:10z,LEAL,18:50z,2:40
LEAL,19:45z,EHAM,22:35z,2:50
EHAM,05:55z,OLBA,10:20z,4:25
OLBA,11:20z,EHAM,16:20z,5:00
EHAM,05:50z,LEVC,08:15z,2:25
EHAM,16:05z,LEVC,18:30z,2:25
LEVC,08:55z,EHAM,11:35z,2:40
LEVC,19:20z,EHAM,22:00z,2:40
EHAM,16:50z,LEVC,19:15z,2:25
EHAM,05:40z,LEVC,08:05z,2:25
LEVC,20:05z,EHAM,22:45z,2:40
EHAM,17:05z,LEVC,19:30z,2:25
LEVC,20:20z,EHAM,23:05z,2:45
EHAM,06:10z,LIRN,08:35z,2:25
EHAM,09:00z,LIRN,11:25z,2:25
EHAM,08:05z,LIRN,10:30z,2:25
LIRN,11:20z,EHAM,14:05z,2:45
LIRN,09:40z,EHAM,12:25z,2:45
LIRN,12:15z,EHAM,15:00z,2:45
LIRN,09:25z,EHAM,12:10z,2:45
GCLP,18:40z,EHAM,23:20z,4:40
EHAM,05:20z,GCLP,10:00z,4:40
GCLP,10:55z,EHAM,15:35z,4:40
EHAM,14:05z,GMAD,18:05z,4:00
GMAD,19:00z,EHAM,23:05z,4:05
EHAM,13:20z,GMAD,17:20z,4:00
GMAD,18:15z,EHAM,22:25z,4:10
EHAM,10:05z,HEMA,15:15z,5:10
HEMA,16:10z,EHAM,22:00z,5:50
EHAM,05:10z,LPMA,09:20z,4:10
LPMA,10:10z,EHAM,14:20z,4:10
EHAM,13:00z,LPMA,17:10z,4:10
EHAM,05:25z,LPMA,09:35z,4:10
EHAM,13:40z,LPMA,17:50z,4:10
LPMA,18:40z,EHAM,22:50z,4:10
LPMA,18:00z,EHAM,22:10z,4:10
LPMA,10:25z,EHAM,14:35z,4:10
EHAM,12:05z,UGTB,16:50z,4:45
EHAM,13:05z,UGTB,17:50z,4:45
UGTB,18:50z,EHAM,00:01z,5:11
UGTB,17:50z,EHAM,23:05z,5:15
EHAM,13:15z,GCTS,18:00z,4:45
EHAM,13:45z,GCTS,18:30z,4:45
GCTS,19:25z,EHAM,00:05z,4:40
GCTS,18:55z,EHAM,23:35z,4:40
EHAM,13:40z,GCTS,18:25z,4:45
EHAM,06:15z,GCTS,11:00z,4:45
EHAM,05:20z,GCTS,10:05z,4:45
GCTS,11:55z,EHAM,16:35z,4:40
GCTS,19:20z,EHAM,00:01z,4:41
GCTS,11:00z,EHAM,15:40z,4:40
EHAM,06:10z,GCFV,10:40z,4:30
GCFV,11:35z,EHAM,16:10z,4:35
EHAM,06:00z,GCFV,10:30z,4:30
EHAM,05:15z,GCFV,09:45z,4:30
EHAM,13:45z,GCFV,18:15z,4:30
GCFV,19:10z,EHAM,23:45z,4:35
GCFV,11:25z,EHAM,16:00z,4:35
GCFV,10:40z,EHAM,15:15z,4:35
EHEH,14:50z,LGAV,17:55z,3:05
LGAV,10:30z,EHEH,13:55z,3:25
EHEH,14:35z,LGAV,17:40z,3:05
LGAV,10:15z,EHEH,13:40z,3:25
EHAM,08:00z,LEZL,10:55z,2:55
EHAM,16:20z,LEZL,19:15z,2:55
EHAM,06:05z,LEZL,09:00z,2:55
LEZL,20:05z,EHAM,23:10z,3:05
LEZL,10:10z,EHAM,13:15z,3:05
LEZL,11:45z,EHAM,14:50z,3:05
EHAM,06:30z,LEZL,09:25z,2:55
EHAM,05:25z,LEZL,08:20z,2:55
EHAM,15:30z,LEZL,18:25z,2:55
LEZL,19:15z,EHAM,22:20z,3:05
LEZL,10:05z,EHAM,13:10z,3:05
LEZL,09:10z,EHAM,12:15z,3:05
EHAM,14:25z,LEZL,17:20z,2:55
LEZL,18:10z,EHAM,21:15z,3:05
EHAM,13:20z,LEZL,16:15z,2:55
EHAM,16:35z,LEZL,19:30z,2:55
LEZL,20:20z,EHAM,23:25z,3:05
LEZL,17:05z,EHAM,20:10z,3:05
EHAM,06:00z,LGAV,09:20z,3:20
EHAM,14:05z,LGAV,17:25z,3:20
LGAV,18:50z,EHAM,22:30z,3:40
EHAM,14:20z,LGAV,17:40z,3:20
LGAV,10:15z,EHAM,13:55z,3:40
LGAV,18:35z,EHAM,22:15z,3:40
EHAM,14:40z,LGIR,18:10z,3:30
LGIR,19:05z,EHAM,22:55z,3:50
EHAM,14:35z,BIKF,18:00z,3:25
EHAM,15:40z,BIKF,19:05z,3:25
EHAM,07:00z,BIKF,10:25z,3:25
BIKF,20:05z,EHAM,23:15z,3:10
BIKF,11:25z,EHAM,14:35z,3:10
BIKF,19:00z,EHAM,22:10z,3:10
GCTS,11:00z,EHAM,15:30z,4:30
EDDS,08:00z,EGPF,09:58z,1:58
EGPF,08:55z,EDDS,10:45z,1:50
RCTP,22:35z,RJAA,01:35z,3:00
RJAA,04:00z,RCTP,08:25z,4:25
RJAA,02:25z,RCTP,06:45z,4:20
RJAA,03:00z,RCTP,07:25z,4:25
RCTP,07:35z,RJAA,10:35z,3:00
RCTP,05:30z,RJAA,08:30z,3:00
RJAA,09:25z,RCTP,13:50z,4:25
RJAA,11:25z,RCTP,15:25z,4:00
RCTP,07:10z,RJGG,09:50z,2:40
RCTP,00:45z,RJGG,03:25z,2:40
RJGG,10:40z,RCTP,14:15z,3:35
RJGG,04:15z,RCTP,07:50z,3:35
RJGG,12:15z,RCTP,15:50z,3:35
RCTP,23:00z,RJBB,01:25z,2:25
RCTP,22:10z,RJBB,00:35z,2:25
RJBB,02:30z,RCTP,05:50z,3:20
RCTP,06:40z,RJBB,08:55z,2:15
RJBB,10:55z,RCTP,14:30z,3:35
RJBB,09:55z,RCTP,13:15z,3:20
RCTP,03:10z,RJOB,05:35z,2:25
RJOB,06:25z,RCTP,09:30z,3:05
RCTP,16:10z,RJTT,19:00z,2:50
RJTT,20:00z,RCTP,23:55z,3:55
RCTP,05:55z,RJSN,09:00z,3:05
RJSN,10:00z,RCTP,14:30z,4:30
RCTP,22:35z,ROAH,23:55z,1:20
ROAH,00:45z,RCTP,02:20z,1:35
RCTP,10:20z,ROAH,11:40z,1:20
ROAH,12:30z,RCTP,14:05z,1:35
RCTP,22:20z,RJCC,01:55z,3:35
RJCC,02:55z,RCTP,07:35z,4:40
RCTP,22:45z,RJCH,02:10z,3:25
RJCH,03:20z,RCTP,08:00z,4:40
RCTP,23:35z,RJEC,03:30z,3:55
RJEC,05:00z,RCTP,10:05z,5:05
RCTP,22:45z,RJFF,01:00z,2:15
RJFF,01:55z,RCTP,04:40z,2:45
RCTP,00:10z,RJFS,02:15z,2:05
RCTP,22:05z,RJFS,00:20z,2:15
RCTP,23:10z,RJFS,01:25z,2:15
RJFS,02:25z,RCTP,05:05z,2:40
RJFS,03:15z,RCTP,05:45z,2:30
RCTP,00:40z,RJOK,03:00z,2:20
RJOK,05:00z,RCTP,07:50z,2:50
RCTP,03:50z,RJNK,06:35z,2:45
RJNK,07:45z,RCTP,11:30z,3:45
RCTP,06:35z,RJSS,09:45z,3:10
RJSS,10:40z,RCTP,15:00z,4:20
RCTP,00:30z,RJSK,03:40z,3:10
RJSK,05:10z,RCTP,09:25z,4:15
RCTP,04:15z,RJSI,07:35z,3:20
RJSI,08:50z,RCTP,12:55z,4:05
RCKH,00:01z,RJCC,03:55z,3:54
RJCC,04:55z,RCKH,10:05z,5:10
RCKH,04:40z,RJOB,07:30z,2:50
RJOB,08:55z,RCKH,12:20z,3:25
RCKH,06:50z,RJGG,09:50z,3:00
RJGG,10:40z,RCKH,14:35z,3:55
RCKH,07:25z,RJFF,09:55z,2:30
RJFF,10:55z,RCKH,13:55z,3:00
RCKH,00:01z,RJAA,03:10z,3:09
RCKH,22:55z,RJAA,02:10z,3:15
RJAA,04:00z,RCKH,08:40z,4:40
RJAA,02:25z,RCKH,07:05z,4:40
RCKH,22:55z,RJBB,01:40z,2:45
RJBB,02:30z,RCKH,06:00z,3:30
RCKH,01:45z,ROAH,03:30z,1:45
ROAH,04:30z,RCKH,06:25z,1:55
RCTP,22:45z,VMMC,00:30z,1:45
VMMC,01:20z,RCTP,03:00z,1:40
RCKH,09:40z,VMMC,11:05z,1:25
VMMC,01:45z,RCKH,03:10z,1:25
RCMQ,23:05z,VMMC,00:45z,1:40
VMMC,12:05z,RCMQ,13:30z,1:25
RCTP,08:25z,VTSP,12:55z,4:30
RCTP,06:00z,VTSP,10:20z,4:20
VTSP,11:10z,RCTP,15:25z,4:15
VTSP,13:45z,RCTP,17:35z,3:50
RCTP,08:50z,VVDN,11:25z,2:35
RCTP,09:25z,VVDN,12:10z,2:45
VVDN,13:00z,RCTP,15:25z,2:25
RCTP,09:00z,VVPQ,12:55z,3:55
RCKH,08:00z,VVDN,10:35z,2:35
RCKH,09:35z,VVDN,12:10z,2:35
VVDN,11:25z,RCKH,13:40z,2:15
VVDN,12:15z,RCKH,14:30z,2:15
RCTP,12:00z,RKSI,14:30z,2:30
RKSI,15:30z,RCTP,18:15z,2:45
RCTP,08:50z,RKPK,11:00z,2:10
RKPK,11:50z,RCTP,14:30z,2:40
RCMQ,23:00z,RKPC,01:15z,2:15
RKPC,10:50z,RCMQ,13:05z,2:15
RCTP,23:50z,RKPC,01:45z,1:55
RCTP,22:30z,RKPC,00:20z,1:50
RCTP,22:40z,RKPC,00:50z,2:10
RKPC,01:10z,RCTP,03:25z,2:15
RKPC,01:50z,RCTP,04:05z,2:15
RKPC,02:40z,RCTP,04:55z,2:15
RCKH,07:55z,RKSS,10:45z,2:50
RKSS,11:35z,RCKH,14:40z,3:05
RCKH,07:35z,RKPC,10:00z,2:25
RKPC,02:10z,RCKH,04:35z,2:25
RKPC,10:50z,RCKH,13:25z,2:35
RCTP,05:05z,RJOB,07:30z,2:25
RJOB,08:55z,RCTP,11:55z,3:00
RCTP,05:40z,RJFF,07:55z,2:15
RJFF,08:55z,RCTP,11:35z,2:40
RCTP,05:25z,RJOH,07:50z,2:25
RCTP,00:40z,RJOH,03:00z,2:20
RJOH,04:00z,RCTP,07:20z,3:20
RJOH,08:50z,RCTP,12:00z,3:10
RCTP,22:05z,RJFM,00:20z,2:15
RJFM,01:30z,RCTP,04:00z,2:30
RCTP,04:00z,RJFO,06:00z,2:00
RJFO,07:30z,RCTP,10:10z,2:40
RCTP,02:30z,RJSF,05:30z,3:00
RJSF,07:00z,RCTP,11:10z,4:10
RCKH,05:25z,RJSS,08:55z,3:30
RJSS,09:50z,RCKH,14:30z,4:40
RCMQ,08:45z,RJGG,11:25z,2:40
RJGG,04:15z,RCMQ,07:25z,3:10
RCTP,04:31z,RCMQ,04:58z,0:27
VHHH,06:47z,RCTP,08:02z,1:15
LFMT,06:40z,LFPO,07:55z,1:15
LPPR,10:35z,LFPO,13:05z,2:30
LFPO,06:00z,LKPR,07:33z,1:33
LKPR,08:30z,LFPO,10:25z,1:55
LFPO,12:50z,GMAD,16:30z,3:40
GMAD,17:15z,LFPO,20:55z,3:40
LFPO,06:40z,GMFO,09:30z,2:50
GMFO,09:55z,LFPO,12:40z,2:45
LFPO,14:35z,GMFO,17:25z,2:50
GMFO,17:35z,LFPO,20:25z,2:50
GMFO,18:15z,LFPO,21:05z,2:50
LFPO,12:50z,GMME,15:45z,2:55
LFPO,15:10z,GMME,18:05z,2:55
LFPO,07:00z,GMME,09:55z,2:55
GMME,10:40z,LFPO,13:40z,3:00
GMME,16:30z,LFPO,19:30z,3:00
GMME,18:50z,LFPO,21:50z,3:00
LFPO,06:50z,GMFF,09:45z,2:55
LFPO,06:10z,GMFF,09:05z,2:55
GMFF,09:30z,LFPO,12:30z,3:00
GMFF,10:30z,LFPO,13:30z,3:00
LFPO,14:15z,GMFF,17:10z,2:55
GMFF,17:55z,LFPO,20:55z,3:00
LFPO,14:15z,GMMN,17:30z,3:15
GMMN,18:15z,LFPO,21:25z,3:10
LFPO,06:10z,LTFM,09:55z,3:45
LTFM,10:55z,LFPO,14:50z,3:55
LFPO,13:05z,LTFM,16:50z,3:45
LFPO,12:05z,LTFM,15:50z,3:45
LTFM,16:45z,LFPO,20:40z,3:55
LTFM,17:45z,LFPO,21:40z,3:55
LFPO,07:00z,LTFJ,10:30z,3:30
LTFJ,11:50z,LFPO,15:35z,3:45
LFPO,07:10z,LTFJ,10:40z,3:30
LTFJ,11:35z,LFPO,15:20z,3:45
LFPO,06:30z,LGAV,09:45z,3:15
LGAV,10:30z,LFPO,14:05z,3:35
LFPO,07:10z,LGAV,10:25z,3:15
LGAV,11:10z,LFPO,14:45z,3:35
LFPO,13:10z,LGAV,16:25z,3:15
LFPO,14:10z,LGAV,17:25z,3:15
LGAV,18:10z,LFPO,21:45z,3:35
LGAV,17:10z,LFPO,20:45z,3:35
LFPO,13:30z,LGTS,16:20z,2:50
LFPO,14:15z,LGTS,17:10z,2:55
LGTS,17:05z,LFPO,20:15z,3:10
LGTS,17:55z,LFPO,21:05z,3:10
LFPO,14:20z,LICC,17:00z,2:40
LICC,18:00z,LFPO,20:55z,2:55
LICC,18:45z,LFPO,21:40z,2:55
LFPO,08:00z,LICJ,10:25z,2:25
LICJ,11:10z,LFPO,13:50z,2:40
LFPO,16:00z,LICJ,18:25z,2:25
LFPO,14:55z,LICJ,17:20z,2:25
LICJ,18:05z,LFPO,20:45z,2:40
LICJ,19:10z,LFPO,21:50z,2:40
LFPO,07:50z,LIRN,10:05z,2:15
LFPO,05:35z,LIRN,07:50z,2:15
LIRN,10:50z,LFPO,13:15z,2:25
LIRN,08:35z,LFPO,11:00z,2:25
LFPO,11:50z,LIRN,14:05z,2:15
LIRN,14:50z,LFPO,17:15z,2:25
LFPO,15:05z,LIRN,17:20z,2:15
LFPO,16:20z,LIRN,18:35z,2:15
LIRN,18:05z,LFPO,20:30z,2:25
LIRN,19:20z,LFPO,21:45z,2:25
LFPO,17:30z,LIPZ,19:10z,1:40
LFPO,13:20z,LIPZ,15:00z,1:40
LIPZ,15:45z,LFPO,17:40z,1:55
LIPZ,19:55z,LFPO,21:50z,1:55
LFPO,14:30z,LIBD,17:00z,2:30
LIBD,19:00z,LFPO,21:30z,2:30
LIBD,17:50z,LFPO,20:20z,2:30
LFPO,08:15z,LIRF,10:20z,2:05
LFPO,05:45z,LIRF,07:50z,2:05
LFPO,05:00z,LIRF,07:05z,2:05
LFPO,06:25z,LIRF,08:30z,2:05
LIRF,11:10z,LFPO,13:25z,2:15
LIRF,09:30z,LFPO,11:45z,2:15
LIRF,07:50z,LFPO,10:05z,2:15
LIRF,08:40z,LFPO,10:55z,2:15
LFPO,12:40z,LIRF,14:40z,2:00
LIRF,15:25z,LFPO,17:40z,2:15
LFPO,16:45z,LIRF,18:50z,2:05
LIRF,18:35z,LFPO,20:50z,2:15
LFPO,06:00z,LIMC,07:30z,1:30
LFPO,05:20z,LIMC,06:50z,1:30
LIMC,08:20z,LFPO,09:55z,1:35
LIMC,07:40z,LFPO,09:15z,1:35
LFPO,15:35z,LIMC,17:05z,1:30
LFPO,16:50z,LIMC,18:20z,1:30
LFPO,17:55z,LIMC,19:25z,1:30
LIMC,17:55z,LFPO,19:30z,1:35
LIMC,20:15z,LFPO,21:50z,1:35
LIMC,19:10z,LFPO,20:45z,1:35
LFPO,18:10z,EHAM,19:40z,1:30
EHAM,20:25z,LFPO,21:50z,1:25
LFPO,05:20z,EDDB,07:10z,1:50
LFPO,06:20z,EDDB,08:10z,1:50
EDDB,07:55z,LFPO,09:50z,1:55
EDDB,08:35z,LFPO,10:30z,1:55
LFPO,11:55z,EDDB,13:45z,1:50
EDDB,14:30z,LFPO,16:20z,1:50
LFPO,17:05z,EDDB,18:55z,1:50
LFPO,16:25z,EDDB,18:15z,1:50
EDDB,20:18z,LFPO,22:06z,1:48
EDDB,19:00z,LFPO,20:55z,1:55
LFPO,15:25z,EKCH,17:35z,2:10
LFPO,17:00z,EKCH,19:10z,2:10
EKCH,18:05z,LFPO,20:15z,2:10
EKCH,19:40z,LFPO,21:50z,2:10
LFPO,10:15z,HECA,14:55z,4:40
HECA,15:45z,LFPO,20:55z,5:10
LFPO,16:55z,LOWW,18:55z,2:00
LOWW,19:40z,LFPO,21:50z,2:10
LFPO,05:20z,LKPR,07:05z,1:45
LFPO,08:05z,LKPR,09:50z,1:45
LFPO,06:40z,LKPR,08:25z,1:45
LFPO,06:10z,LKPR,07:55z,1:45
LKPR,08:40z,LFPO,10:30z,1:50
LKPR,09:10z,LFPO,11:05z,1:55
LKPR,07:50z,LFPO,09:45z,1:55
LKPR,10:35z,LFPO,12:30z,1:55
LFPO,11:45z,LKPR,13:30z,1:45
LKPR,14:15z,LFPO,16:10z,1:55
LFPO,17:10z,LKPR,18:55z,1:45
LKPR,19:40z,LFPO,21:35z,1:55
LFPO,05:00z,LEZL,07:30z,2:30
LEZL,08:15z,LFPO,10:45z,2:30
LFPO,08:00z,LEZL,10:30z,2:30
LFPO,07:10z,LEZL,09:40z,2:30
LFPO,12:20z,LEZL,14:50z,2:30
LEZL,15:35z,LFPO,18:05z,2:30
LEZL,11:35z,LFPO,14:05z,2:30
LEZL,10:25z,LFPO,12:55z,2:30
LFPO,12:10z,LEZL,14:40z,2:30
LFPO,11:15z,LEZL,13:45z,2:30
LEZL,15:25z,LFPO,17:55z,2:30
LEZL,14:30z,LFPO,17:00z,2:30
LFPO,16:05z,LEZL,18:35z,2:30
LEZL,19:20z,LFPO,21:50z,2:30
LFPO,07:50z,LEMG,10:25z,2:35
LFPO,05:50z,LEMG,08:25z,2:35
LEMG,11:15z,LFPO,13:50z,2:35
LEMG,09:10z,LFPO,11:45z,2:35
LFPO,15:05z,LEMG,17:40z,2:35
LFPO,08:45z,LEMG,11:20z,2:35
LEMG,12:10z,LFPO,14:45z,2:35
LEMG,18:10z,LFPO,20:45z,2:35
LFPO,08:05z,LEVC,10:05z,2:00
LFPO,06:20z,LEVC,08:20z,2:00
LEVC,09:05z,LFPO,11:10z,2:05
LEVC,10:50z,LFPO,12:55z,2:05
LFPO,17:00z,LEVC,19:00z,2:00
LEVC,19:45z,LFPO,21:50z,2:05
LFPO,11:30z,LEVC,13:30z,2:00
LEVC,14:20z,LFPO,16:20z,2:00
LFPO,17:10z,LEVC,19:05z,1:55
LEVC,14:15z,LFPO,16:20z,2:05
LEVC,19:50z,LFPO,21:50z,2:00
LFPO,05:05z,LEMD,07:15z,2:10
LEMD,08:00z,LFPO,10:05z,2:05
LFPO,16:50z,LEMD,19:00z,2:10
LFPO,15:20z,LEMD,17:30z,2:10
LEMD,19:45z,LFPO,21:50z,2:05
LEMD,18:15z,LFPO,20:20z,2:05
LFPO,06:15z,GCFV,10:20z,4:05
LFPO,05:20z,GCFV,09:25z,4:05
GCFV,10:10z,LFPO,14:10z,4:00
GCFV,11:05z,LFPO,15:05z,4:00
LFPO,05:10z,GCLP,09:25z,4:15
LFPO,06:10z,GCLP,10:25z,4:15
GCLP,10:10z,LFPO,14:25z,4:15
GCLP,11:20z,LFPO,15:35z,4:15
LFPO,05:50z,LEAL,08:00z,2:10
LFPO,05:00z,LEAL,07:10z,2:10
LEAL,08:45z,LFPO,11:05z,2:20
LEAL,07:55z,LFPO,10:15z,2:20
LFPO,05:30z,LEAL,07:40z,2:10
LEAL,08:25z,LFPO,10:45z,2:20
LFPO,15:20z,LEAL,17:30z,2:10
LFPO,15:50z,LEAL,18:00z,2:10
LFPO,16:35z,LEAL,18:45z,2:10
LEAL,18:45z,LFPO,21:05z,2:20
LEAL,18:15z,LFPO,20:35z,2:20
LEAL,19:30z,LFPO,21:50z,2:20
LFPO,11:00z,LEPA,12:55z,1:55
LEPA,13:40z,LFPO,15:45z,2:05
LFPO,11:25z,LEPA,13:20z,1:55
LFPO,17:10z,LEPA,19:00z,1:50
LEPA,14:05z,LFPO,16:10z,2:05
LEPA,19:45z,LFPO,21:50z,2:05
LFPO,05:25z,GCTS,09:45z,4:20
GCTS,10:30z,LFPO,14:45z,4:15
LFPO,06:05z,LEBL,07:45z,1:40
LFPO,05:15z,LEBL,06:55z,1:40
LEBL,08:30z,LFPO,10:30z,2:00
LEBL,07:40z,LFPO,09:40z,2:00
LFPO,10:55z,LEBL,12:35z,1:40
LFPO,10:20z,LEBL,12:00z,1:40
LFPO,08:05z,LEBL,09:45z,1:40
LFPO,13:20z,LEBL,15:00z,1:40
LFPO,11:50z,LEBL,13:30z,1:40
LEBL,14:15z,LFPO,16:15z,2:00
LEBL,15:45z,LFPO,17:45z,2:00
LEBL,10:30z,LFPO,12:30z,2:00
LEBL,12:45z,LFPO,14:45z,2:00
LEBL,13:20z,LFPO,15:20z,2:00
LFPO,16:00z,LEBL,17:40z,1:40
LEBL,18:25z,LFPO,20:25z,2:00
LFPO,17:25z,LEBL,19:05z,1:40
LEBL,19:45z,LFPO,21:45z,2:00
LFPO,06:00z,DTTJ,08:55z,2:55
LFPO,05:30z,DTTJ,08:25z,2:55
DTTJ,09:50z,LFPO,12:55z,3:05
DTTJ,08:40z,LFPO,11:45z,3:05
LFPO,07:00z,DTTJ,09:55z,2:55
DTTJ,10:40z,LFPO,13:45z,3:05
LFPO,18:30z,LFBZ,20:00z,1:30
LFBZ,05:45z,LFPO,07:15z,1:30
LFBZ,07:20z,LFPO,08:50z,1:30
LFPO,11:50z,LFBZ,13:20z,1:30
LFBZ,14:05z,LFPO,15:35z,1:30
LFPO,17:55z,LFBZ,19:20z,1:25
LFPO,13:45z,LFBZ,15:15z,1:30
LFBZ,20:05z,LFPO,21:35z,1:30
LFBZ,16:00z,LFPO,17:30z,1:30
LFPO,11:20z,LFMP,12:50z,1:30
LFPO,06:50z,LFMP,08:20z,1:30
LFMP,13:35z,LFPO,15:10z,1:35
LFMP,09:05z,LFPO,10:40z,1:35
LFPO,13:35z,LFMP,15:05z,1:30
LFMP,15:50z,LFPO,17:25z,1:35
LFPO,17:10z,LFMP,18:40z,1:30
LFPO,15:55z,LFMP,17:25z,1:30
LFMP,19:20z,LFPO,20:55z,1:35
LFMP,18:10z,LFPO,19:45z,1:35
LFPO,18:40z,LFMP,20:10z,1:30
LFMP,05:45z,LFPO,07:20z,1:35
LFPO,05:10z,DAOO,07:45z,2:35
DAOO,08:50z,LFPO,11:35z,2:45
LFPO,14:45z,ENGM,17:15z,2:30
LFPO,15:45z,ENGM,18:15z,2:30
ENGM,18:00z,LFPO,20:45z,2:45
ENGM,18:50z,LFPO,21:30z,2:40
LFPO,07:10z,ESSA,09:55z,2:45
ESSA,10:45z,LFPO,13:40z,2:55
LFPO,14:35z,ESSA,17:20z,2:45
LFPO,13:55z,ESSA,16:40z,2:45
ESSA,18:55z,LFPO,21:50z,2:55
ESSA,18:00z,LFPO,20:55z,2:55
ESSA,17:20z,LFPO,20:15z,2:55
LFPO,05:00z,LPPR,07:20z,2:20
LFPO,05:45z,LPPR,08:05z,2:20
LFPO,11:50z,LPPR,14:10z,2:20
LPPR,14:50z,LFPO,17:05z,2:15
LPPR,08:00z,LFPO,10:10z,2:10
LPPR,08:45z,LFPO,11:00z,2:15
LFPO,11:30z,LPPR,13:45z,2:15
LFPO,07:50z,LPPR,10:10z,2:20
LPPR,10:50z,LFPO,13:05z,2:15
LPPR,14:25z,LFPO,16:40z,2:15
LFPO,12:05z,LPPR,14:20z,2:15
LFPO,10:55z,LPPR,13:15z,2:20
LPPR,15:00z,LFPO,17:10z,2:10
LPPR,13:50z,LFPO,16:05z,2:15
LFPO,14:00z,LPPR,16:20z,2:20
LFPO,15:50z,LPPR,18:10z,2:20
LPPR,17:00z,LFPO,19:15z,2:15
LPPR,18:50z,LFPO,21:05z,2:15
LFPO,15:30z,LPPR,17:50z,2:20
LFPO,16:30z,LPPR,18:50z,2:20
LFPO,07:20z,LPPR,09:40z,2:20
LPPR,19:30z,LFPO,21:45z,2:15
LPPR,18:30z,LFPO,20:45z,2:15
LPPR,10:20z,LFPO,12:35z,2:15
LFPO,16:05z,LPPR,18:25z,2:20
LFPO,06:45z,LPPR,09:05z,2:20
LPPR,19:05z,LFPO,21:20z,2:15
LPPR,09:45z,LFPO,12:00z,2:15
LFPO,11:35z,LPPR,13:55z,2:20
LPPR,14:35z,LFPO,16:50z,2:15
LFPO,06:25z,LPPT,09:05z,2:40
LPPT,09:45z,LFPO,12:20z,2:35
LFPO,12:20z,LPPT,15:00z,2:40
LFPO,10:35z,LPPT,13:15z,2:40
LPPT,15:40z,LFPO,18:15z,2:35
LPPT,13:50z,LFPO,16:25z,2:35
LFPO,15:10z,LPPT,17:50z,2:40
LFPO,12:00z,LPPT,14:40z,2:40
LPPT,18:30z,LFPO,21:05z,2:35
LPPT,15:00z,LFPO,17:30z,2:30
LPPT,13:55z,LFPO,16:25z,2:30
LFPO,15:20z,LPPT,18:00z,2:40
LPPT,18:40z,LFPO,21:15z,2:35
LFPO,12:15z,LPPT,14:55z,2:40
LPPT,17:55z,LFPO,20:30z,2:35
LPPT,15:35z,LFPO,18:10z,2:35
LFPO,05:00z,LPFR,07:35z,2:35
LPFR,08:15z,LFPO,10:50z,2:35
LFPO,15:35z,LPFR,18:15z,2:40
LPFR,19:05z,LFPO,21:45z,2:40
LFPO,08:00z,LPMA,11:50z,3:50
LFPO,11:35z,LPMA,15:25z,3:50
LFPO,07:00z,LPMA,10:50z,3:50
LPMA,11:30z,LFPO,15:10z,3:40
LPMA,16:05z,LFPO,19:45z,3:40
LPMA,12:30z,LFPO,16:10z,3:40
LFPO,10:55z,EIDW,12:55z,2:00
LFPO,08:45z,EIDW,10:45z,2:00
LFPO,11:25z,EIDW,13:25z,2:00
EIDW,11:25z,LFPO,13:20z,1:55
EIDW,14:05z,LFPO,16:00z,1:55
EIDW,13:35z,LFPO,15:25z,1:50
LFPO,17:10z,EIDW,19:10z,2:00
EIDW,19:55z,LFPO,21:50z,1:55
LFPO,06:45z,EFRO,10:30z,3:45
EFRO,11:40z,LFPO,15:35z,3:55
LFPO,06:20z,EFIV,10:20z,4:00
